Unnamed: 0,product_name,link, product_images,price,details,category,subcategory,id,Product_Name,Link,Product_Image,Price,Details
555,,,,,,Woman,DRESSES_JUMPSUITS,2362,EMBROIDERED DRESS WITH BEADING,https://www.zara.com/in/en/embroidered-dress-with-beading-p07521317.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/7521/317/800/2/w/448/7521317800_1_1_1.jpg?ts=1688484478342': 'Image 0 of EMBROIDERED DRESS WITH BEADING from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/7521/317/800/2/w/448/7521317800_2_1_1.jpg?ts=1688484477785': 'Image 1 of EMBROIDERED DRESS WITH BEADING from Zara'}]","₹ 4,990.00",Midi dress with a straight neckline and adjustable thin straps. Embroidered detail and contrast beading. Lining.
556,,,,,,Woman,DRESSES_JUMPSUITS,2363,EMBROIDERED DRESS WITH BEADING,https://www.zara.com/in/en/embroidered-dress-with-beading-p07521354.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/7521/354/700/2/w/448/7521354700_1_1_1.jpg?ts=1688484479234': 'Image 0 of EMBROIDERED DRESS WITH BEADING from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/7521/354/700/2/w/448/7521354700_2_1_1.jpg?ts=1688484478962': 'Image 1 of EMBROIDERED DRESS WITH BEADING from Zara'}]","₹ 3,990.00",V-neck midi dress. Double straps that cross at the back with embroidered thread and beading. Smocked fabric on the back. Lining. Invisible back zip fastening.
557,,,,,,Woman,DRESSES_JUMPSUITS,2364,STRIPED MINI DRESS,https://www.zara.com/in/en/striped-mini-dress-p04786279.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/4786/279/044/2/w/448/4786279044_1_1_1.jpg?ts=1689665200373': 'Image 0 of STRIPED MINI DRESS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/4786/279/044/2/w/448/4786279044_2_1_1.jpg?ts=1689927766511': 'Image 1 of STRIPED MINI DRESS from Zara'}]","₹ 3,290.00",Short dress made of a cotton blend. V-neck and long flared sleeves with adjustable buttoned tabs. Side in-seam pockets. Darts and buttoned tabs on the front. Smocked elastic at the back. Button-up front.
559,,,,,,Woman,DRESSES_JUMPSUITS,2365,MACRAMÉ DRESS,https://www.zara.com/in/en/macrame-dress-p03920219.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/3920/219/251/2/w/448/3920219251_1_1_1.jpg?ts=1689003670922': 'Image 0 of MACRAMÉ DRESS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/3920/219/251/2/w/448/3920219251_2_1_1.jpg?ts=1689003671362': 'Image 1 of MACRAMÉ DRESS from Zara'}]","₹ 4,990.00","Sleeveless fabric dress with knot detail, a round neckline and a fringed hem.This garment is not lined."
560,,,,,,Woman,DRESSES_JUMPSUITS,2366,ZW STUDDED DENIM BUSTIER,https://www.zara.com/in/en/zw-studded-denim-bustier-p06045243.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/6045/243/428/2/w/448/6045243428_1_1_1.jpg?ts=1682412306588': 'Image 0 of ZW STUDDED DENIM BUSTIER from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/6045/243/428/2/w/448/6045243428_2_1_1.jpg?ts=1682412304387': 'Image 1 of ZW STUDDED DENIM BUSTIER from Zara'}]","₹ 8,590.00",ZW ZARA WOMANMidi dress with a sweetheart neckline and thin straps. Belt loops. Front pockets. Decorative stud appliqués. Frayed hem. Metal zip fastening at the back.View more
561,,,,,,Woman,DRESSES_JUMPSUITS,2367,TIE-DYE PRINT DRESS,https://www.zara.com/in/en/tie-dye-print-dress-p05107366.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/5107/366/080/2/w/0/5107366080_1_1_1.jpg?ts=1684928124701': 'Image 0 of TIE-DYE PRINT DRESS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/5107/366/080/2/w/448/5107366080_2_1_1.jpg?ts=1684928124635': 'Image 1 of TIE-DYE PRINT DRESS from Zara'}]","₹ 3,990.00",Midi dress featuring a round neckline and adjustable thin straps with tied detail at the back. Bead and seashell appliqués.
562,,,,,,Woman,DRESSES_JUMPSUITS,2368,DOTTED MESH PRINTED MIDI DRESS,https://www.zara.com/in/en/dotted-mesh-printed-midi-dress-p05598029.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/5598/029/044/2/w/448/5598029044_1_1_1.jpg?ts=1685709078454': 'Image 0 of DOTTED MESH PRINTED MIDI DRESS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/5598/029/044/2/w/448/5598029044_2_1_1.jpg?ts=1685709078645': 'Image 1 of DOTTED MESH PRINTED MIDI DRESS from Zara'}]","₹ 4,990.00",Dress featuring a slot collar with a drawstring and sleeves falling below the elbow with elasticated trim.
563,,,,,,Woman,DRESSES_JUMPSUITS,2369,MIDI DRESS WITH COIN DETAIL,https://www.zara.com/in/en/midi-dress-with-coin-detail-p07521329.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/7521/329/712/2/w/448/7521329712_1_1_1.jpg?ts=1688484478612': 'Image 0 of MIDI DRESS WITH COIN DETAIL from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/7521/329/712/2/w/448/7521329712_2_1_1.jpg?ts=1688484478399': 'Image 1 of MIDI DRESS WITH COIN DETAIL from Zara'}]","₹ 3,990.00",Round neck midi dress with adjustable braided straps at the back. Coin appliqués. Lining.
564,,,,,,Woman,DRESSES_JUMPSUITS,2370,CROCHET MIDI DRESS,https://www.zara.com/in/en/crochet-midi-dress-p00881341.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/0881/341/712/2/w/448/0881341712_1_1_1.jpg?ts=1687938096644': 'Image 0 of CROCHET MIDI DRESS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/0881/341/712/2/w/448/0881341712_2_1_1.jpg?ts=1687938096581': 'Image 1 of CROCHET MIDI DRESS from Zara'}]","₹ 4,990.00",Midi dress with a V-neckline and adjustable thin straps. Matching crochet detail. Lining. Invisible side zip fastening.
565,,,,,,Woman,DRESSES_JUMPSUITS,2371,EMBROIDERED SHORT DRESS,https://www.zara.com/in/en/embroidered-short-dress-p00881339.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/0881/339/251/2/w/448/0881339251_1_1_1.jpg?ts=1687953183992': 'Image 0 of EMBROIDERED SHORT DRESS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/0881/339/251/2/w/448/0881339251_2_1_1.jpg?ts=1687878783844': 'Image 1 of EMBROIDERED SHORT DRESS from Zara'}]","₹ 3,290.00",Dress with a surplice neckline and adjustable thin straps. Embroidered details and contrast beads. Fringed beaded hems. Lining. Crossover tie fastening.
566,,,,,,Woman,DRESSES_JUMPSUITS,2372,MIDI DRESS WITH BEADS,https://www.zara.com/in/en/midi-dress-with-beads-p07521339.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/7521/339/800/2/w/448/7521339800_1_1_1.jpg?ts=1688484478942': 'Image 0 of MIDI DRESS WITH BEADS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/7521/339/800/2/w/448/7521339800_2_1_1.jpg?ts=1688484478606': 'Image 1 of MIDI DRESS WITH BEADS from Zara'}]","₹ 4,990.00",Midi dress with a round neckline and straps. Contrast bead detail. Elastic trim at the back. Lining.
635,,,,,,Woman,DRESSES_JUMPSUITS,2436,TIE-DYE TUNIC DRESS,https://www.zara.com/in/en/tie-dye-tunic-dress-p07912034.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/7912/034/330/2/w/448/7912034330_1_1_1.jpg?ts=1688124232748': 'Image 0 of TIE-DYE TUNIC DRESS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/7912/034/330/2/w/448/7912034330_2_1_1.jpg?ts=1688124232452': 'Image 1 of TIE-DYE TUNIC DRESS from Zara'}]","₹ 4,990.00",Tunic dress with a V-neck and short sleeves. Pleated detail on the front and metallic thread appliqué.
567,,,,,,Woman,DRESSES_JUMPSUITS,2373,LINEN BLEND DRESS WITH BEAD DETAIL,https://www.zara.com/in/en/linen-blend-dress-with-bead-detail-p05107369.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/5107/369/250/2/w/448/5107369250_1_1_1.jpg?ts=1687952959320': 'Image 0 of LINEN BLEND DRESS WITH BEAD DETAIL from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/5107/369/250/2/w/448/5107369250_2_1_1.jpg?ts=1687878782865': 'Image 1 of LINEN BLEND DRESS WITH BEAD DETAIL from Zara'}]","₹ 3,290.00",Halter neck dress made of a linen blend. Ties at the neck with colourful embroidered threads. Contrast bead details. Lining. Invisible back zip fastening.
569,,,,,,Woman,DRESSES_JUMPSUITS,2375,MIDI DRESS WITH FRINGE,https://www.zara.com/in/en/midi-dress-with-fringe-p07200124.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/7200/124/800/2/w/448/7200124800_1_1_1.jpg?ts=1686748949828': 'Image 0 of MIDI DRESS WITH FRINGE from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/7200/124/800/2/w/448/7200124800_2_1_1.jpg?ts=1686822045957': 'Image 1 of MIDI DRESS WITH FRINGE from Zara'}]","₹ 4,990.00",V-neck dress with wide straps. Featuring fringe and bead appliqués.
570,,,,,,Woman,DRESSES_JUMPSUITS,2376,EMBROIDERED DRESS - LIMITED EDITION,https://www.zara.com/in/en/embroidered-dress---limited-edition-p04786244.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/4786/244/727/2/w/448/4786244727_1_1_1.jpg?ts=1685373320645': 'Image 0 of EMBROIDERED DRESS - LIMITED EDITION from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/4786/244/727/2/w/448/4786244727_2_1_1.jpg?ts=1685373320101': 'Image 1 of EMBROIDERED DRESS - LIMITED EDITION from Zara'}]","₹ 7,590.00",Short dress made of a cotton and linen blend. V-neck and thin straps that cross at the back. Embroidered details with matching beads. Ruffled hem with pleats.
571,,,,,,Woman,DRESSES_JUMPSUITS,2377,METALLIC SLIP DRESS,https://www.zara.com/in/en/metallic-slip-dress-p03595354.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/3595/354/808/2/w/448/3595354808_1_1_1.jpg?ts=1684917811766': 'Image 0 of METALLIC SLIP DRESS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/3595/354/808/2/w/448/3595354808_6_1_1.jpg?ts=1684768946919': 'Image 1 of METALLIC SLIP DRESS from Zara'}]","₹ 3,990.00",Midi dress with a V-neckline and thin straps. Fabric with metallic details.
572,,,,,,Woman,DRESSES_JUMPSUITS,2378,JUMPSUIT WITH BRAIDED STRAPS,https://www.zara.com/in/en/jumpsuit-with-braided-straps-p09878225.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/9878/225/800/2/w/448/9878225800_1_1_1.jpg?ts=1686317168261': 'Image 0 of JUMPSUIT WITH BRAIDED STRAPS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/9878/225/800/2/w/448/9878225800_2_1_1.jpg?ts=1686317166810': 'Image 1 of JUMPSUIT WITH BRAIDED STRAPS from Zara'}]","₹ 4,990.00",V-neck jumpsuit with thin braided straps. Elasticated waist. Wide-leg design.
573,,,,,,Woman,DRESSES_JUMPSUITS,2379,KNIT EMBROIDERED DRESS WITH BEADING,https://www.zara.com/in/en/knit-embroidered-dress-with-beading-p07521008.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/7521/008/303/2/w/448/7521008303_1_1_1.jpg?ts=1689602252281': 'Image 0 of KNIT EMBROIDERED DRESS WITH BEADING from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/7521/008/303/2/w/448/7521008303_2_1_1.jpg?ts=1689602260882': 'Image 1 of KNIT EMBROIDERED DRESS WITH BEADING from Zara'}]","₹ 17,990.00",Sleeveless round neck dress. Open back. Embroidered and beaded appliqués. Lining.
574,,,,,,Woman,DRESSES_JUMPSUITS,2380,HALTER PLAYSUIT,https://www.zara.com/in/en/halter-playsuit-p01971098.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/1971/098/923/2/w/448/1971098923_1_1_1.jpg?ts=1684769307025': 'Image 0 of HALTER PLAYSUIT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/1971/098/923/2/w/448/1971098923_2_1_1.jpg?ts=1684769306052': 'Image 1 of HALTER PLAYSUIT from Zara'}]","₹ 3,290.00",Halterneck playsuit with an open back and invisible back zip and button fastening.
575,,,,,,Woman,DRESSES_JUMPSUITS,2381,MINI DRESS WITH LACE TRIM,https://www.zara.com/in/en/mini-dress-with-lace-trim-p07200225.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/7200/225/712/2/w/448/7200225712_1_1_1.jpg?ts=1686234645434': 'Image 0 of MINI DRESS WITH LACE TRIM from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/7200/225/712/2/w/448/7200225712_2_1_1.jpg?ts=1686234645340': 'Image 1 of MINI DRESS WITH LACE TRIM from Zara'}]","₹ 3,290.00",V-neck dress with knot detail and thin straps. Featuring matching lace trims at the waist and elastic at the back.
576,,,,,,Woman,DRESSES_JUMPSUITS,2382,JUMPSUIT WITH ASYMMETRIC RUFFLES,https://www.zara.com/in/en/jumpsuit-with-asymmetric-ruffles-p01971099.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/1971/099/800/2/w/448/1971099800_1_1_1.jpg?ts=1685015276300': 'Image 0 of JUMPSUIT WITH ASYMMETRIC RUFFLES from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/1971/099/800/2/w/448/1971099800_2_1_1.jpg?ts=1685015275924': 'Image 1 of JUMPSUIT WITH ASYMMETRIC RUFFLES from Zara'}]","₹ 5,590.00",Sleeveless wide-leg jumpsuit with asymmetric straps. Front pockets. Invisible side zip fastening.
578,,,,,,Woman,DRESSES_JUMPSUITS,2383,MIDI DRESS WITH CROCHET WAIST,https://www.zara.com/in/en/midi-dress-with-crochet-waist-p07200222.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/7200/222/712/2/w/448/7200222712_1_1_1.jpg?ts=1686234645228': 'Image 0 of MIDI DRESS WITH CROCHET WAIST from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/7200/222/712/2/w/448/7200222712_6_1_1.jpg?ts=1687427786711': 'Image 1 of MIDI DRESS WITH CROCHET WAIST from Zara'}]","₹ 4,990.00",V-neck dress with thin straps that cross at the back. Featuring a crochet appliqué on the front and wide elastic at the back.
579,,,,,,Woman,DRESSES_JUMPSUITS,2384,KNIT TUNIC WITH FRINGING,https://www.zara.com/in/en/knit-tunic-with-fringing-p00195101.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/0195/101/807/2/w/448/0195101807_1_1_1.jpg?ts=1689595744976': 'Image 0 of KNIT TUNIC WITH FRINGING from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/0195/101/807/2/w/448/0195101807_2_1_1.jpg?ts=1689595744968': 'Image 1 of KNIT TUNIC WITH FRINGING from Zara'}]","₹ 4,990.00",Sleeveless midi tunic with a V-neck. Fringed hem.
580,,,,,,Woman,DRESSES_JUMPSUITS,2385,PRINTED MIDI DRESS WITH CUT-OUT DETAIL,https://www.zara.com/in/en/printed-midi-dress-with-cut-out-detail-p02157068.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/2157/068/098/2/w/448/2157068098_1_1_1.jpg?ts=1685629435975': 'Image 0 of PRINTED MIDI DRESS WITH CUT-OUT DETAIL from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/2157/068/098/2/w/448/2157068098_2_1_1.jpg?ts=1685629435539': 'Image 1 of PRINTED MIDI DRESS WITH CUT-OUT DETAIL from Zara'}]","₹ 4,990.00",Dress made of a linen blend fabric. V-neck with gathering and thin straps. Side slits. Invisible back zip fastening.
581,,,,,,Woman,DRESSES_JUMPSUITS,2386,MESH KAFTAN DRESS WITH SEQUINS,https://www.zara.com/in/en/mesh-kaftan-dress-with-sequins-p03920207.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/3920/207/700/2/w/448/3920207700_1_1_1.jpg?ts=1689149359203': 'Image 0 of MESH KAFTAN DRESS WITH SEQUINS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/3920/207/700/2/w/448/3920207700_6_1_1.jpg?ts=1689065601204': 'Image 1 of MESH KAFTAN DRESS WITH SEQUINS from Zara'}]","₹ 5,590.00",Sleeveless kaftan dress made of mesh fabric. Round neck and ample sleeves. Sequin details.This garment is not lined.
582,,,,,,Woman,DRESSES_JUMPSUITS,2387,LINEN BLEND DRESS WITH RUFFLES,https://www.zara.com/in/en/linen-blend-dress-with-ruffles-p07632120.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/7632/120/251/2/w/448/7632120251_1_1_1.jpg?ts=1685098842417': 'Image 0 of LINEN BLEND DRESS WITH RUFFLES from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/7632/120/251/2/w/448/7632120251_2_2_1.jpg?ts=1685098842107': 'Image 1 of LINEN BLEND DRESS WITH RUFFLES from Zara'}]","₹ 4,990.00",Midi dress made of a linen blend. V-neck and wide adjustable tie straps. Ruffled trims in matching fabric.
583,,,,,,Woman,DRESSES_JUMPSUITS,2388,LONG METALLIC MESH KNIT DRESS,https://www.zara.com/in/en/long-metallic-mesh-knit-dress-p03653103.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/3653/103/808/2/w/448/3653103808_1_1_1.jpg?ts=1687509417027': 'Image 0 of LONG METALLIC MESH KNIT DRESS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/3653/103/808/2/w/448/3653103808_2_1_1.jpg?ts=1687509416916': 'Image 1 of LONG METALLIC MESH KNIT DRESS from Zara'}]","₹ 5,990.00",Dress with a round neck and long sleeves.This garment is not lined.
584,,,,,,Woman,DRESSES_JUMPSUITS,2389,KIMONO WITH LACE TRIM,https://www.zara.com/in/en/kimono-with-lace-trim-p08372244.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/8372/244/505/2/w/448/8372244505_1_1_1.jpg?ts=1689787184560': 'Image 0 of KIMONO WITH LACE TRIM from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/8372/244/505/2/w/448/8372244505_6_1_1.jpg?ts=1689338498829': 'Image 1 of KIMONO WITH LACE TRIM from Zara'}]","₹ 5,990.00",Open kimono with wide sleeves falling below the elbow. Featuring lace trims and tasselled string fastening at the front.
585,,,,,,Woman,DRESSES_JUMPSUITS,2390,EMBROIDERED DRESS - LIMITED EDITION,https://www.zara.com/in/en/embroidered-dress---limited-edition-p07521242.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/7521/242/942/2/w/448/7521242942_1_1_1.jpg?ts=1685619492783': 'Image 0 of EMBROIDERED DRESS - LIMITED EDITION from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/7521/242/942/2/w/448/7521242942_2_1_1.jpg?ts=1685619493106': 'Image 1 of EMBROIDERED DRESS - LIMITED EDITION from Zara'}]","₹ 11,990.00",V-neck midi dress with short sleeves. Embroidered details with bead appliqués. Asymmetric hem.
586,,,,,,Woman,DRESSES_JUMPSUITS,2391,COTTON KAFTAN DRESS,https://www.zara.com/in/en/cotton-kaftan-dress-p06188202.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/6188/202/400/2/w/448/6188202400_1_1_1.jpg?ts=1689003668727': 'Image 0 of COTTON KAFTAN DRESS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/6188/202/400/2/w/448/6188202400_2_1_1.jpg?ts=1689003667445': 'Image 1 of COTTON KAFTAN DRESS from Zara'}]","₹ 4,990.00",Kaftan dress with a V-neckline and short full sleeves. Featuring ruffle trims and side vents at the hem.
587,,,,,,Woman,DRESSES_JUMPSUITS,2392,SATIN DRESS WITH EMBROIDERY - LIMITED EDITION,https://www.zara.com/in/en/satin-dress-with-embroidery---limited-edition-p07521245.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/7521/245/804/2/w/448/7521245804_1_1_1.jpg?ts=1685619491903': 'Image 0 of SATIN DRESS WITH EMBROIDERY - LIMITED EDITION from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/7521/245/804/2/w/448/7521245804_2_1_1.jpg?ts=1685619493176': 'Image 1 of SATIN DRESS WITH EMBROIDERY - LIMITED EDITION from Zara'}]","₹ 13,990.00",Midi dress made of viscose. V-neck and wide straps. Embroidered detail with beading appliqués.
588,,,,,,Woman,DRESSES_JUMPSUITS,2393,METALLIC THREAD KNIT DRESS,https://www.zara.com/in/en/metallic-thread-knit-dress-p00014101.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/0014/101/808/2/w/448/0014101808_1_1_1.jpg?ts=1687509416671': 'Image 0 of METALLIC THREAD KNIT DRESS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/0014/101/808/2/w/448/0014101808_2_1_1.jpg?ts=1687509416630': 'Image 1 of METALLIC THREAD KNIT DRESS from Zara'}]","₹ 4,990.00",Dress with a crossed halter neckline. Metallic thread detail.
589,,,,,,Woman,DRESSES_JUMPSUITS,2394,Z1975 MIDI DENIM SHIRT DRESS,https://www.zara.com/in/en/z1975-midi-denim-shirt-dress-p06164166.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/6164/166/406/2/w/448/6164166406_1_1_1.jpg?ts=1688732568343': 'Image 0 of Z1975 MIDI DENIM SHIRT DRESS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/6164/166/406/2/w/448/6164166406_2_1_1.jpg?ts=1688732573708': 'Image 1 of Z1975 MIDI DENIM SHIRT DRESS from Zara'}]","₹ 5,590.00",dress with a Johnny collar and short sleeves with turn-up cuffs. Front patch pockets. Belt in matching fabric. Buttoned front.
590,,,,,,Woman,DRESSES_JUMPSUITS,2395,SATIN DRESS WITH BEADED STRAPS,https://www.zara.com/in/en/satin-dress-with-beaded-straps-p07765899.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/7765/899/537/2/w/448/7765899537_1_1_1.jpg?ts=1685631308219': 'Image 0 of SATIN DRESS WITH BEADED STRAPS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/7765/899/537/2/w/448/7765899537_2_1_1.jpg?ts=1685631308214': 'Image 1 of SATIN DRESS WITH BEADED STRAPS from Zara'}]","₹ 3,990.00",Dress with a straight neckline and thin straps with bead appliqués. Gathered sides. Front slit at the hem. Invisible back zip fastening.
591,,,,,,Woman,DRESSES_JUMPSUITS,2396,EMBROIDERED SHORT DRESS,https://www.zara.com/in/en/embroidered-short-dress-p07521243.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/7521/243/804/2/w/448/7521243804_1_1_1.jpg?ts=1685619492793': 'Image 0 of EMBROIDERED SHORT DRESS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/7521/243/804/2/w/448/7521243804_6_1_1.jpg?ts=1685619483218': 'Image 1 of EMBROIDERED SHORT DRESS from Zara'}]","₹ 11,990.00",Short dress with a V-neck and short sleeves. Embroidered details with bead appliqués. Scalloped hem.
592,,,,,,Woman,DRESSES_JUMPSUITS,2397,EMBROIDERED DRESS - LIMITED EDITION,https://www.zara.com/in/en/embroidered-dress---limited-edition-p07521240.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/7521/240/485/2/w/448/7521240485_1_1_1.jpg?ts=1685619492202': 'Image 0 of EMBROIDERED DRESS - LIMITED EDITION from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/7521/240/485/2/w/448/7521240485_6_1_1.jpg?ts=1685619483049': 'Image 1 of EMBROIDERED DRESS - LIMITED EDITION from Zara'}]","₹ 8,590.00",Short dress with a V-neck and thin straps. Embroidered details with bead appliqués. Pleats on the front.
593,,,,,,Woman,DRESSES_JUMPSUITS,2398,FLOWING PRINTED HALTER DRESS,https://www.zara.com/in/en/flowing-printed-halter-dress-p09878216.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/9878/216/330/2/w/448/9878216330_1_1_1.jpg?ts=1688655830277': 'Image 0 of FLOWING PRINTED HALTER DRESS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/9878/216/330/2/w/448/9878216330_2_1_1.jpg?ts=1688655832767': 'Image 1 of FLOWING PRINTED HALTER DRESS from Zara'}]","₹ 4,990.00",Halter neck dress with ruffle and tie detail.
62,,,,,,Woman,WAISTCOATS_GILETS,2666,LINEN BLEND CROPPED WAISTCOAT,https://www.zara.com/in/en/linen-blend-cropped-waistcoat-p08182715.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/8182/715/711/2/w/448/8182715711_1_1_1.jpg?ts=1688568633195': 'Image 0 of LINEN BLEND CROPPED WAISTCOAT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/8182/715/711/2/w/448/8182715711_2_1_1.jpg?ts=1688568633694': 'Image 1 of LINEN BLEND CROPPED WAISTCOAT from Zara'}]","₹ 2,990.00",Sleeveless waistcoat made of a linen and cotton blend fabric. V-neck. Button-up front.
66,,,,,,Woman,WAISTCOATS_GILETS,2667,SHORT KNIT WAISTCOAT,https://www.zara.com/in/en/short-knit-waistcoat-p02142161.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/2142/161/515/2/w/448/2142161515_1_1_1.jpg?ts=1692787463348': 'Image 0 of SHORT KNIT WAISTCOAT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/2142/161/515/2/w/448/2142161515_2_1_1.jpg?ts=1692787462418': 'Image 1 of SHORT KNIT WAISTCOAT from Zara'}]","₹ 2,590.00",Short vest made of a wool and alpaca blend. V-neck and sleeveless. Ribbed trims.
67,,,,,,Woman,WAISTCOATS_GILETS,2668,SHAWL COLLAR WAISTCOAT,https://www.zara.com/in/en/shawl-collar-waistcoat-p07760816.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/7760/816/508/2/w/448/7760816508_1_1_1.jpg?ts=1685693893964': 'Image 0 of SHAWL COLLAR WAISTCOAT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/7760/816/508/2/w/448/7760816508_2_1_1.jpg?ts=1685693894077': 'Image 1 of SHAWL COLLAR WAISTCOAT from Zara'}]","₹ 5,990.00",Waistcoat made of a viscose blend. Shawl collar. Tied belt in the same fabric. Front false welt pockets. Matching lining. Buttoned front.
69,,,,,,Woman,WAISTCOATS_GILETS,2669,LINEN WAISTCOAT WITH BELT,https://www.zara.com/in/en/linen-waistcoat-with-belt-p07768023.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/7768/023/526/2/w/448/7768023526_1_1_1.jpg?ts=1688124693532': 'Image 0 of LINEN WAISTCOAT WITH BELT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/7768/023/526/2/w/448/7768023526_2_1_1.jpg?ts=1688547289000': 'Image 1 of LINEN WAISTCOAT WITH BELT from Zara'}]","₹ 7,590.00",Linen waistcoat. Lapel collar. Side pockets. Tied belt in the same fabric. Matching lining.
70,,,,,,Woman,WAISTCOATS_GILETS,2670,TAILORED LINEN BLEND WAISTCOAT TOP,https://www.zara.com/in/en/tailored-linen-blend-waistcoat-top-p08197708.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/8197/708/500/2/w/448/8197708500_1_1_1.jpg?ts=1689264051513': 'Image 0 of TAILORED LINEN BLEND WAISTCOAT TOP from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/8197/708/500/2/w/448/8197708500_6_1_1.jpg?ts=1689338500750': 'Image 1 of TAILORED LINEN BLEND WAISTCOAT TOP from Zara'}]","₹ 2,590.00",Waistcoat top made of a linen and cotton blend. V-neck and tied detail at the neck. Open back with gathered detail. Button-up front.
